year	text	genre	author	location	winning
2018	It was either a dark or a stormy night, depending, of course, on if one was comparing globally or locally, as the midnight sun would be considered quite bright to the rest of the world, and by Alaskan standards, the negative fifty-degree wind chill would be considered balmy," thought Janet as she wrestled yet another sled dog out of the alien's tractor beam.	Dark & Stormy	Peter Seakat	Rochester, NY	Dishonorable Mention
2018	Sufficiently numerous airborne water droplets struck various grounded objects at appreciable velocities, illuminated by ambient light from a sub-horizon sun such that fewer photons were absorbed by the retina of our protagonist’s eyes within a given interval of time than the number at which he would struggle to decide whether the amount of light he perceives should be considered “bright” or “dark”; in other words, it was a dark and stormy night.	Dark & Stormy	Shea Charkowsky	Santa Clara, CA	Dishonorable Mention
2018	His steel sang as Dothrak, mighty thews febrile with barely-checked power, drew Aelthmor (the blade forged in eldritch shadows by the Zdrahali adepts) and declared, “All who have sworn allegiance to the False Duke will feel my wrath!” yet he was summarily admonished to silence, for it is at the Reference Desk of the Skokie Public Library that our story takes place.	Fantasy & Horror	Greg Carlson	Minneapolis, MN	Winner
2018	Talila Norpiros, heir to the elven throne and commander of her people’s armed forces, chose a slightly more risqué outfit that morning than she would normally wear to battle, theorizing that if she were presented as a sex symbol as well as a dynamic protagonist, the series might attract a few more male readers and finally make the New York Times bestseller list.	Fantasy & Horror	Bridget Parmenter	Katy, TX	Dishonorable Mention
2018	Kravik the Helm-Cleaver gripped his Damarrian battle-axe and stepped into the inky blackness of the cave, wishing he had thought to bring a torch to illuminate the stalagmites or stalactites—whichever were the ones that hang down from cave-roofs to crack the cranium of a man who stands two meters tall—as he searched for Dwarf Kobolds, the vile creatures who, at less than half the barbarian’s stature, never had to worry about conking their scaly heads on stal--, stalac . . . pointy ceiling rocks.	Fantasy & Horror	Brad Taylor	Iowa City, IA	Dishonorable Mention
2018	Under a lurid dawn sun, the Usher Property was less baleful than it had been during the past evening’s abode-splitting weather event, and my practiced realtor’s eye—have I not mentioned my profession already?—recognized development potential once the tarn was drained and fissure remediated, perhaps to build an outlet of shopping at which consumers would dawdle, aghast at the scale of discount savings.	Fantasy & Horror	Brian Brus	Oklahoma City, OK	Dishonorable Mention
2018	The wars between the Aarbollethi and the Deffalecci was now in its seventh haelon, and it is difficult to imagine they began when the Aarbollethian Ambassador to Deffalecci, when addressing the Deffaleccian Secretary of State, pronounced their nation’s common greeting, achdazar u zynthio as ashadar y thynzio, which, in the Deffaleccian tongue is an insulting reference to a hero from their classical mythology named Ashadarythyn, who was supposed to have murdered his Vareto and lain with his Amunna.	Fantasy & Horror	Ralph Cutting	Kingston Upon Thames, England	Dishonorable Mention
2018	Although widely despised by his own kind, Kazimir Kilcescu was a hero to a few uninhibited vampires who adopted his “baby talk and Ugg boots” method of victim selection which, when applied correctly, largely eliminated the blood-curdling screams that otherwise left them the choice between letting their swooning prey go scot-free or choking down two liters of curdled O-pos.	Fantasy & Horror	Drew Herman	Port Angeles, WA	Dishonorable Mention
2018	The witches cackled in glee, an eye of newt emanating a very satisfying ‘pop’, the ear of a pixie providing a heady scent, and the chest hair from a burly princeling for some zing, as they tipped them into a dark cast iron cauldron, only for Millicent the youngest of witches to wonder whether they sold more contemporary cauldrons in Williams Sonoma and if they had a free delivery option.	Fantasy & Horror	Hwei Oh	North Balgowlah, Sydney, Australia	Dishonorable Mention
2018	And it came to pass that, in those days when the young and powerful Alexander, called The Great, boldly ventured forth on his mighty steed Bucephalus, leading a vast army to conquer, claim, and generally visit the more tourist-y areas outside his empire, there remained at home his lesser-known brother Demetrius the Mediocre, who kept the fires burning and, to everyone's surprise, produced a pretty decent BBQ.	Historical Fiction	Marsha Engelbrecht	Lafayette, LA	Winner
2018	“Big Bertha” was a giant artillery piece used by the Germans that could hurl shells as big as a horse and cart causing horrific death and destruction over a distance of six miles which is why General Blithering, a brilliant English tactician, established his HQ some seven miles from the front as he preferred not to risk damage to his antique Spode china tea set with the hand-painted blue willow pattern.	Historical Fiction	James Bruce Baber	Brentwood, TN	Dishonorable Mention
2018	The summer afternoon was so fierce, Italy pulled off its boot, to wiggle toes in the cool blue sea, as hot Contessa Ravioli slid off her pantyhose.	Purple Prose	Don Hansbrough	Seattle, WA	Winner
2018	He was a bold man, thought Arial Calibri, the typesetter’s daughter, but he wouldn’t recognize a superscript if it was underlined, believed that “strikethrough” was a baseball term, thought italics were people from Italy, and that sans serif was a Caribbean island.	Purple Prose	Sarita Hough	Blacksburg, VA	Dishonorable Mention
2018	Even in the noisy gloom of the Oyster's Pearl, the most frequented bar in town, Sergeant Pete Harrison spotted her the moment she walked in--the young, tall blonde in a tight red dress that clung to her the way those stringy bits stick to a banana after you peel it.	Purple Prose	Sylvi Warshaver-Stein	New York, NY	Dishonorable Mention
2018	He walked in wearing a red checked shirt that was impossible to avoid seeing no matter how desperately one might wish otherwise, looking like a table at a cheap Italian restaurant that had eaten all the pasta on it and then figured out how to come upright on two legs and walk.	Purple Prose	Raymond Lockley	San Jose, CA	Dishonorable Mention
2018	Elodie was like a beautiful newborn fawn, with sylphlike legs and owlish eyes that seemed frightened of everything, and a soft voice that one could imagine floating through a misty lea like a dryad's (except that cervids make horrible noises and Harold had already compared her to a deer, not a dryad, and who knew if dryads talked, anyway).	Purple Prose	Ava Zaleski	Lisle, IL	Dishonorable Mention
2018	Unlike the effete bun-coiffed duennas back at the English Department, she was just the kind of unassuming dame you liked to find holding down a stool and nursing a smoke at the end of the bar—no more likely to decline a drink than a noun, casual when it came to conjugation, and disposed to end a sentence with a proposition.	Purple Prose	G. Andrew Lundberg	Los Angeles, CA	Dishonorable Mention
2018	“I do,” Jennifer repeated over and over in her mind, but even though she had rehearsed that sentence countless times, she could not bring herself to say it now before Barry, before the minister, before these people, before God; instead she could only make a low, churning sound, like a refrigerator’s when refilling the freezer’s ice maker.	Purple Prose	Thomas S. Maple	Auburn, AL	Dishonorable Mention
2018	Priscilla was a persnickety, perspicacious, and petulant old prude, with a parsimonious purse brought on by pernicious poverty, prone to pettiness, and with an air of pusillanimous if not precarious ways, all proving that the worst things in life are pure pride of place and a pretense of presumptuousness brought on by pouting at the people who preferred prune juice over pilsner.	Purple Prose	Linda J. Ashmore	Lynnwood, WA	Dishonorable Mention
2018	Rowena barely made it to her destination before the sky opened, unleashing a torrent of pea-sized hailstones spreading across the windshield and joining together, looking like a large flat dish of albino caviar, and she was reminded that she likely hadn't been getting enough Vitamin B12 lately, since she had been eating mostly salads after the Christmas weight gain.	Purple Prose	Ann Rutledge	Nova Scotia, Canada	Dishonorable Mention
